0,2.2361,11.045,2.8284,5.3852,4.2426,3.6056,4.2426,10.44,14.318,12.649,13.601,7.0711,13,13.928,6.7082,7.8102,11.662,12.53,8.6023,7.6158,10.63,15.652,11.314,9.434,8,8.2462,9,9.0554,10.817,11.402,17.493,12.806,12.207,11.662,10.77,10.44,12.207,21.471,11.705,12.083,12.53,22.825,24.597,13.416,14.422,16.279,20,25.06,15.264,13.342,14.765,15.264,17.029,17.692,22.204,23.854,16.125,14.56,14.142,15.232,18.601,17.493,16.553,15.133,15.033,15.811,20.518,21.213,21.932,25,25.807,19.416,21.26,25.612,19.235,17.029,18.028,20.809,21.401,27.803,21.633,27.659,22.472,21.471,21.024,22.472,23.022,29.833,30.61,22.825,20,20.1,23.324,23.854,23.707,23.259,22.847,21.213,21.84,25.807,29,22.804,24.166,24.597,29.732,26.926,29.833,31.145,26,25.632,30.61,25.179,27.731,28.178,33.971,26.077,26.019,26.683,29.53,27,27.019,27.074,27.295,29.155,30.887,28.636,28.16,31.305,32.249,33.106,31.78,33.242,33.615,34.438,32.14,32.388,33.526,34.176,34.54,35.777,33.242,33.956,34.132,34.059,34.525,35.171,36.401,36.139,37.108
2.2361,0,9,1,3.1623,5.3852,2,2.2361,8.2462,12.166,10.44,11.402,8.0623,10.77,11.705,7.0711,5.831,9.434,10.296,9.2195,7.8102,8.4853,13.416,12.207,9.8995,7.2801,7,8.2462,8.0623,8.9443,9.434,15.264,13.454,12.728,12.042,10.817,10.296,10.296,19.235,11.662,10.44,10.77,20.591,22.361,13.601,12.53,14.213,17.804,22.825,15.62,12.042,13,13.416,15,15.62,20,21.633,16.401,14.318,13.601,13.601,19.105,17.804,16.643,14.56,14.318,14.318,18.439,19.105,19.799,22.804,23.601,19.849,19.209,23.431,19.416,16.031,16.492,18.868,19.416,25.612,22.023,25.495,22.804,21.633,19.313,20.591,21.095,27.659,28.425,23.022,19.105,19,21.471,21.954,23.854,23.324,22.825,20.616,20.396,23.854,26.907,21.378,22.472,22.847,27.659,25.06,27.803,29.069,25.942,24.042,28.601,24.021,26,26.401,31.89,25.318,25.179,25.318,27.731,26.077,26.019,26,26.077,27.514,29.069,28.16,27.019,29.547,30.414,31.385,31.321,31.623,31.953,32.696,31.401,31.145,32.016,32.573,32.894,34.015,32.062,32.558,33.377,33.242,33.242,33.734,34.785,34.713,35.693
11.045,9,0,9.0554,6.0828,14.142,9.2195,8.2462,2.2361,3.6056,3.1623,3.6056,16.492,4.1231,4.4721,14.866,7.8102,5.099,5,17.088,15.232,6.7082,6.7082,20.248,17.464,13.038,11.402,13.601,12.806,9.434,8.9443,8.9443,21.024,20.125,19.235,17.493,16.643,9.8489,12.042,18.028,11.662,11.18,13.454,14.866,20.248,11.402,11,12.083,15.556,22.472,14.422,12.649,12.369,12,12.042,13.892,15,23.022,19.849,18.385,13.928,26.077,24.413,22.804,19.105,18.439,15.232,14.318,14.56,14.866,16.643,17.205,26.627,15.297,17.493,25.612,18.868,16.763,16.031,16.125,19.416,28.601,19.723,29.206,27.659,18.111,18.028,18.111,21.633,22.204,29.069,21.954,21.024,19.026,19.105,29.732,29,28.284,24.413,20.616,20.396,21.932,21.587,21.024,21,22.847,22.204,23.409,24.166,31.145,23.087,24.352,25.298,24.021,24.083,26.833,28.178,27.731,25.495,25.179,28.231,27.857,27.514,26.926,26,26.306,31.906,28.16,27.166,27.459,29.155,34.986,30.017,30.067,30.265,34.015,31.575,31.016,31.016,31.064,31.401,32.757,32.14,35.847,35.468,33.377,33.061,33.061,34.059,35.057
2.8284,1,9.0554,0,3,5.099,1,1.4142,8.0623,12.042,10.198,11.18,7.6158,10.44,11.402,6.4031,5,8.9443,9.8489,8.6023,7.0711,7.8102,13,11.662,9.2195,6.3246,6,7.2801,7.0711,8.0623,8.6023,14.765,12.806,12.042,11.314,10,9.434,9.434,18.788,10.817,9.4868,9.8489,20.125,21.932,12.806,11.662,13.454,17.205,22.361,14.866,11.045,12.083,12.53,14.213,14.866,19.416,21.095,15.62,13.416,12.649,12.649,18.385,17.029,15.811,13.601,13.342,13.342,17.692,18.385,19.105,22.204,23.022,19.105,18.439,22.804,18.601,15.033,15.524,18.028,18.601,25,21.26,24.839,22.023,20.809,18.385,19.723,20.248,27.019,27.803,22.204,18.111,18,20.591,21.095,23.022,22.472,21.954,19.647,19.416,23.022,26.173,20.396,21.541,21.932,26.907,24.187,27.019,28.32,25.06,23.087,27.803,23.022,25.08,25.495,31.145,24.331,24.187,24.331,26.833,25.08,25.02,25,25.08,26.571,28.178,27.203,26.019,28.636,29.53,30.463,30.364,30.676,31.016,31.78,30.414,30.15,31.048,31.623,31.953,33.106,31.064,31.575,32.388,32.249,32.249,32.757,33.838,33.734,34.713
5.3852,3.1623,6.0828,3,0,8.0623,3.1623,2.2361,5.099,9.0554,7.2801,8.2462,10.44,7.6158,8.544,8.9443,4,6.4031,7.2111,11.18,9.434,5.831,10.296,14.318,11.662,7.8102,6.7082,8.6023,8.0623,7.0711,7.2801,12.207,15.264,14.422,13.601,12.042,11.314,8.2462,16.125,12.728,9,9.0554,17.493,19.235,14.866,10.44,11.662,14.866,19.723,17.029,11.18,11.18,11.402,12.53,13.038,17.029,18.601,17.692,15,13.892,12.042,20.616,19.105,17.692,14.765,14.318,13,15.811,16.401,17.029,19.849,20.616,21.26,16.643,20.518,20.518,15.524,15.033,16.553,17,22.672,23.345,22.627,24.042,22.672,17.464,18.385,18.788,24.759,25.495,24.083,18.682,18.248,19.313,19.698,24.839,24.207,23.601,20.616,19.026,21.471,24.207,20.025,20.616,20.881,25,22.847,25.239,26.401,26.627,22.361,26.077,23.087,24.042,24.352,29.206,25,24.739,24.021,25.632,25.495,25.318,25.179,25.02,25.71,26.926,28.231,26.077,27.514,28.231,29.411,31.385,29.833,30.083,30.676,31.048,30,30.414,30.806,31.048,31.953,31.016,31.145,32.985,32.757,32.016,32.249,32.985,33.242,34.234
4.2426,5.3852,14.142,5.099,8.0623,0,5,6,13,17,15.033,16.031,2.8284,15.133,16.125,3,8.544,13.342,14.318,4.4721,4,11.705,17.464,7.0711,5.3852,5.831,7.0711,6.7082,7.2111,10.817,11.662,18.974,8.6023,8.0623,7.6158,7.0711,7,12.207,23.087,8.0623,11.314,12.042,24.352,26.249,9.4868,14.213,16.643,21.024,26.571,11.18,11.662,14.142,14.866,17.205,18.028,23.259,25.08,12.083,11.045,11.045,14.213,14.422,13.416,12.649,12.042,12.166,14.422,20.809,21.633,22.472,25.942,26.833,15.264,21.401,26.42,15.232,14.56,16.643,20.518,21.26,28.653,17.493,28.302,18.358,17.464,20,21.932,22.627,30.529,31.385,18.788,17.263,17.72,22.672,23.345,19.698,19.313,18.974,18,20.125,25.456,29.206,21.024,23.022,23.601,29.833,26.249,29.732,31.241,22.136,24.187,30.414,22.804,26.627,27.203,34.059,23.022,23.087,24.698,28.601,24.187,24.331,24.515,25,27.785,30,25.179,25.71,30.232,31.401,31.906,28.284,31.765,32.249,33.287,29,30.083,31.78,32.65,33.121,34.67,30.806,31.953,31,31.016,32.28,33.242,34.886,34.176,35.114
3.6056,2,9.2195,1,3.1623,5,0,1,8,12,10.05,11.045,7.2801,10.198,11.18,5.831,4.2426,8.544,9.4868,8.0623,6.4031,7.2111,12.649,11.18,8.6023,5.3852,5,6.3246,6.0828,7.2111,7.8102,14.318,12.207,11.402,10.63,9.2195,8.6023,8.6023,18.385,10,8.544,8.9443,19.698,21.541,12.042,10.817,12.728,16.643,21.932,14.142,10.05,11.18,11.662,13.454,14.142,18.868,20.591,14.866,12.53,11.705,11.705,17.692,16.279,15,12.649,12.369,12.369,16.971,17.692,18.439,21.633,22.472,18.385,17.692,22.204,17.804,14.036,14.56,17.205,17.804,24.413,20.518,24.207,21.26,20,17.464,18.868,19.416,26.401,27.203,21.401,17.117,17,19.723,20.248,22.204,21.633,21.095,18.682,18.439,22.204,25.456,19.416,20.616,21.024,26.173,23.324,26.249,27.586,24.187,22.136,27.019,22.023,24.166,24.597,30.414,23.345,23.195,23.345,25.942,24.083,24.021,24,24.083,25.632,27.295,26.249,25.02,27.731,28.653,29.547,29.411,29.732,30.083,30.871,29.428,29.155,30.083,30.676,31.016,32.202,30.067,30.594,31.401,31.257,31.257,31.78,32.894,32.757,33.734
4.2426,2.2361,8.2462,1.4142,2.2361,6,1,0,7,11,9.0554,10.05,8.2462,9.2195,10.198,6.7082,3.6056,7.6158,8.544,8.9443,7.2111,6.4031,11.705,12.083,9.434,5.831,5.099,6.7082,6.3246,6.7082,7.2111,13.416,13.038,12.207,11.402,9.8995,9.2195,8.0623,17.464,10.63,8.2462,8.544,18.788,20.616,12.728,10.296,12.042,15.811,21.024,14.866,10,10.77,11.18,12.806,13.454,18.028,19.723,15.556,13.038,12.083,11.402,18.439,16.971,15.62,13,12.649,12.166,16.279,16.971,17.692,20.809,21.633,19.105,17.029,21.401,18.439,14.142,14.318,16.643,17.205,23.601,21.213,23.431,21.932,20.616,17.088,18.358,18.868,25.612,26.401,22.023,17.263,17.029,19.235,19.723,22.804,22.204,21.633,18.974,18.248,21.633,24.759,19.235,20.248,20.616,25.495,22.825,25.612,26.907,24.698,21.84,26.401,22,23.77,24.166,29.732,23.537,23.345,23.195,25.495,24.187,24.083,24.021,24.021,25.298,26.833,26.571,25,27.313,28.178,29.155,29.732,29.411,29.732,30.463,29.614,29.069,29.833,30.364,30.676,31.78,30.017,30.414,31.575,31.401,31.145,31.575,32.573,32.558,33.541
10.44,8.2462,2.2361,8.0623,5.099,13,8,7,0,4,2.2361,3.1623,15.133,2.8284,3.6056,13.342,5.831,3,3.1623,15.524,13.601,4.4721,5.6569,18.682,15.811,11.18,9.434,11.662,10.817,7.2111,6.7082,7.8102,19.313,18.385,17.464,15.652,14.765,7.6158,11.402,16.125,9.434,8.9443,12.806,14.422,18.358,9.2195,9.0554,10.817,15,20.591,12.207,10.44,10.198,10.05,10.198,12.806,14.142,21.095,17.804,16.279,11.705,24.187,22.472,20.809,16.971,16.279,13,12.649,13,13.416,15.62,16.279,24.698,13.601,16.401,23.601,16.643,14.56,14.142,14.318,18.439,26.627,18.601,27.203,25.612,16.031,16.125,16.279,20.616,21.26,27.019,19.723,18.788,17.117,17.263,27.659,26.907,26.173,22.204,18.439,18.682,20.591,19.416,19,19.026,21.471,20.396,21.932,22.825,29,21.024,22.847,23.087,22.091,22.204,25.554,25.942,25.495,23.345,23.345,26,25.632,25.298,24.739,24.021,24.515,29.682,25.962,25.318,25.71,27.295,32.757,28.071,28.16,28.443,31.78,29.428,29,29.069,29.155,29.614,30.594,30.067,33.615,33.242,31.257,31.016,31.145,32.016,33.015
14.318,12.166,3.6056,12.042,9.0554,17,12,11,4,0,2.2361,1.4142,19.105,2.8284,2.2361,17.263,9.4868,5,4.2426,19.416,17.464,7.2111,4,22.561,19.647,14.866,13,15.232,14.318,10,9.2195,6.0828,23.087,22.136,21.19,19.313,18.385,9.8995,8.6023,19.698,12.042,11.314,10,11.314,21.932,10.817,9.4868,9.2195,12.042,24.166,14.866,12.207,11.662,10.44,10.198,10.77,11.662,24.597,21.095,19.416,13.601,27.731,25.942,24.187,20,19.209,15,12,12.042,12.166,13.416,13.892,28.178,13,14.318,26.926,19.105,16.125,14.142,14.036,16.125,30.017,16.553,30.529,28.844,16.763,16.125,16.031,18.358,18.868,30.232,22.023,20.809,17.117,17.029,30.806,30,29.206,24.759,19.698,18.028,18.974,20.616,19.416,19.235,19.925,20,20.616,21.19,31.89,21.587,21.587,24.597,22.091,22.023,23.77,28.018,27.459,24.352,23,27.785,27.295,26.833,26,24.187,24.021,32.016,27.313,25,25.08,27,35,28.071,28.018,28.018,33.615,30.364,29.275,29.069,29.017,29.069,31.623,30.594,35.355,34.886,32.016,31.401,31.016,32.388,33.377
