0,5,1,5.099,2.2361,2.8284,7.2801,6.4031,7.2111,5.099,7.8102,10,14.318,8,8.2462,12.806,16.125,9.0554,10,13.454,14.866,17.804,19.209,13.342,13.601,17.029,19.849,14,14.56,15.652,22.804,15,17,22.672,21.26,21.932,25.612,27.203,20.809,22.023,28.601,18.439,18.682,28.425,19.925,24.839,31.401,20.025,20.224,22.847,32.65,22.023,22.204,23.77,26.077,23.195,24.698,25.08,25.942,26.42,30.48,31.828,36.235,25,30,30.61,31.241,30.806,34.655,26.019,31.623,35.384,37.483,38.21,38.949,27.019,27.074,31.385,34.205,28.636,29.411,32.249,35,36.878,38.288,30.414,32.311,37.202,39.699,40.361,44.598,45.343,46.098,31,46.011,32.757,36.715,39.408,40,33,33.734,33.956,34.482,35.847,39.661,41.4,45.277,48.104,34.366,38.949,41.049,37,39.357,49.497,50.931,36,36.056,41.183,42.72,43.267,43.829,44.407,50.21,42.544,53.038,54.452,46.325,40.05,41.761,42.059,48.826,59.464,41.773,45.188,53.907,55.902,57.983,42.953,43.966,45.31,46.519,46.957,49.396,54.672,56.639,59.397,43.186,48.301,48.765,56.727
5,0,5.099,1,4.4721,3.6056,2.8284,4,4.1231,6.4031,5.099,6.7082,10,9.434,8.544,9.434,12.042,9.8489,11.18,10.77,11.662,14.213,15.62,13.153,13.038,14.318,16.401,14.866,14.036,14.142,19.105,15.811,15.297,19.209,18.358,18.868,21.932,23.345,18.385,19.235,24.759,18.028,18,24.759,19.026,21.954,27.586,20.396,20.1,21.378,29,22.361,22.091,22.361,23.77,23.087,23.345,23.537,24.042,24.352,27.459,28.601,32.527,24.083,27.295,27.785,28.302,28.178,31.401,26.306,29.069,32.202,34.059,34.713,35.384,27.295,27.166,29.155,31.385,28.018,28.284,30.083,32.249,33.838,35.228,30,30.806,34.482,36.62,37.202,41.037,41.725,42.426,31.401,42.45,32.062,34.54,36.715,37.216,33.377,33.061,33.136,33.377,34.205,37.121,38.588,42.012,44.598,34,36.77,38.471,35.693,37.336,46.098,47.424,36.346,36.125,39,40.249,40.706,41.183,41.677,46.861,40.311,49.679,50.99,43.829,40.112,40.608,40.792,46.141,55.866,41.11,43.324,50.804,52.631,54.562,42.19,42.755,43.681,44.598,44.944,46.957,51.614,53.413,55.973,43.012,46.239,46.615,53.6
1,5.099,0,5,1.4142,2.2361,7.0711,5.831,6.7082,4.1231,7.2111,9.434,13.928,7,7.2801,12.207,15.652,8.0623,9,12.728,14.213,17.205,18.601,12.369,12.649,16.279,19.209,13,13.601,14.765,22.204,14,16.125,22.023,20.518,21.213,25,26.627,20,21.26,28.018,17.464,17.72,27.803,18.974,24.083,30.806,19.026,19.235,21.932,32.016,21.024,21.213,22.847,25.239,22.204,23.77,24.166,25.06,25.554,29.732,31.113,35.609,24.042,29.206,29.833,30.48,30,33.941,25.02,30.806,34.655,36.797,37.537,38.288,26.019,26.077,30.529,33.422,27.659,28.46,31.385,34.205,36.125,37.537,29.428,31.385,36.401,38.949,39.623,43.932,44.688,45.453,30,45.343,31.78,35.847,38.601,39.205,32,32.757,32.985,33.526,34.928,38.833,40.608,44.553,47.424,33.377,38.079,40.224,36.056,38.471,48.795,50.249,35,35.057,40.311,41.881,42.438,43.012,43.6,49.497,41.677,52.326,53.759,45.486,39.051,40.804,41.11,48.01,58.796,40.792,44.283,53.151,55.172,57.28,41.976,43.012,44.385,45.618,46.065,48.549,53.907,55.902,58.694,42.19,47.413,47.885,55.973
5.099,1,5,0,4.1231,3.1623,2.2361,3,3.1623,5.6569,4.1231,5.831,9.434,8.6023,7.6158,8.6023,11.402,8.9443,10.296,9.8489,10.817,13.454,14.866,12.166,12.042,13.416,15.62,13.928,13.038,13.153,18.385,14.866,14.318,18.439,17.493,18.028,21.213,22.672,17.464,18.358,24.083,17.029,17,24.042,18.028,21.095,26.907,19.416,19.105,20.396,28.284,21.378,21.095,21.378,22.847,22.091,22.361,22.561,23.087,23.409,26.627,27.803,31.828,23.087,26.42,26.926,27.459,27.295,30.61,25.318,28.178,31.401,33.302,33.971,34.655,26.306,26.173,28.231,30.529,27.019,27.295,29.155,31.385,33.015,34.409,29,29.833,33.615,35.805,36.401,40.311,41.012,41.725,30.414,41.725,31.064,33.615,35.847,36.359,32.388,32.062,32.14,32.388,33.242,36.235,37.736,41.231,43.863,33,35.847,37.59,34.713,36.401,45.343,46.69,35.355,35.128,38.079,39.357,39.825,40.311,40.817,46.098,39.395,48.918,50.249,42.942,39.115,39.623,39.812,45.277,55.154,40.112,42.379,50,51.856,53.814,41.195,41.773,42.72,43.658,44.011,46.065,50.804,52.631,55.227,42.012,45.31,45.695,52.802
2.2361,4.4721,1.4142,4.1231,0,1,6,4.4721,5.3852,3,5.831,8.0623,12.649,6.0828,6.0828,10.817,14.318,7,8.0623,11.314,12.806,15.811,17.205,11.18,11.402,14.866,17.804,12.042,12.369,13.416,20.809,13.038,14.765,20.616,19.105,19.799,23.601,25.239,18.601,19.849,26.627,16.279,16.492,26.401,17.72,22.672,29.411,18,18.111,20.616,30.61,20,20.1,21.541,23.854,21.095,22.472,22.847,23.707,24.187,28.32,29.698,34.205,22.804,27.803,28.425,29.069,28.601,32.527,24,29.411,33.242,35.384,36.125,36.878,25,25.02,29.155,32.016,26.476,27.203,30.017,32.802,34.713,36.125,28.284,30.083,35,37.537,38.21,42.521,43.278,44.045,29.017,43.932,30.594,34.482,37.202,37.802,31.016,31.575,31.78,32.28,33.615,37.443,39.205,43.139,46.011,32.249,36.715,38.833,34.785,37.121,47.381,48.836,34.015,34.015,38.949,40.497,41.049,41.617,42.202,48.083,40.311,50.912,52.345,44.102,38.013,39.56,39.85,46.615,57.385,39.623,42.953,51.74,53.759,55.866,40.792,41.761,43.081,44.283,44.721,47.17,52.498,54.489,57.28,41.11,46.065,46.53,54.562
2.8284,3.6056,2.2361,3.1623,1,0,5,3.6056,4.4721,3.1623,5,7.2111,11.705,6.3246,6,10,13.416,7.0711,8.2462,10.63,12.042,15,16.401,11.045,11.18,14.213,17.029,12.166,12.166,13,20,13.153,14.318,19.849,18.439,19.105,22.804,24.413,18.028,19.209,25.807,16.125,16.279,25.612,17.464,22.023,28.601,18.028,18.028,20.248,29.833,20.025,20.025,21.19,23.324,21.024,22.136,22.472,23.259,23.707,27.659,29,33.422,22.561,27.203,27.803,28.425,28.018,31.828,24.021,28.844,32.558,34.655,35.384,36.125,25.02,25,28.653,31.401,26.306,26.926,29.53,32.202,34.059,35.468,28.16,29.732,34.409,36.878,37.537,41.773,42.521,43.278,29.069,43.186,30.414,34,36.62,37.202,31.064,31.401,31.575,32.016,33.242,36.892,38.601,42.45,45.277,32.14,36.235,38.275,34.482,36.674,46.669,48.104,34.059,34,38.471,39.962,40.497,41.049,41.617,47.381,39.825,50.21,51.624,43.566,38,39.294,39.56,46.043,56.639,39.459,42.544,51.088,53.075,55.154,40.608,41.485,42.72,43.863,44.283,46.648,51.856,53.814,56.569,41.049,45.618,46.065,53.907
7.2801,2.8284,7.0711,2.2361,6,5,0,2.8284,2.2361,6.7082,3.1623,4.1231,7.2111,9.2195,7.8102,6.7082,9.2195,9.2195,10.63,8.2462,8.9443,11.402,12.806,11.705,11.402,11.705,13.601,13.892,12.369,12,16.279,14.765,13.038,16.401,15.652,16.125,19.105,20.518,15.811,16.553,21.932,16.279,16.125,21.932,17.029,19.235,24.759,18.974,18.439,19.105,26.173,20.881,20.396,20.1,21.19,21.378,21.095,21.213,21.587,21.84,24.698,25.807,29.698,22,24.597,25.06,25.554,25.495,28.601,24.739,26.401,29.411,31.241,31.89,32.558,25.71,25.495,26.571,28.653,26.019,26.077,27.514,29.53,31.064,32.45,28.071,28.443,31.765,33.838,34.409,38.21,38.897,39.598,29.833,39.623,30,31.953,34,34.482,31.78,31,31.016,31.145,31.78,34.438,35.847,39.205,41.773,32.062,34.176,35.777,33.377,34.785,43.278,44.598,34.713,34.366,36.401,37.577,38.013,38.471,38.949,44.045,37.696,46.861,48.166,41.146,38.328,38.328,38.471,43.417,53.038,39.013,40.804,48.01,49.82,51.74,40.05,40.447,41.231,42.059,42.379,44.283,48.826,50.606,53.151,41.11,43.658,44.011,50.804
6.4031,4,5.831,3,4.4721,3.6056,2.8284,0,1,4.1231,1.4142,3.6056,8.2462,6.4031,5,6.4031,9.8489,6.4031,7.8102,7.2111,8.4853,11.402,12.806,9.2195,9.0554,10.817,13.454,11.18,10.05,10.198,16.401,12.083,11.402,16.279,15,15.62,19.209,20.809,14.765,15.811,22.204,14.036,14,22.023,15.033,18.601,25,16.492,16.125,17.464,26.249,18.439,18.111,18.439,20.125,19.105,19.416,19.647,20.248,20.616,24.207,25.495,29.833,20.1,23.854,24.413,25,24.698,28.32,22.361,25.554,29.069,31.113,31.828,32.558,23.345,23.195,25.495,28.018,24.021,24.331,26.401,28.844,30.61,32.016,26,26.926,31.064,33.422,34.059,38.21,38.949,39.699,27.459,39.623,28.071,30.871,33.287,33.838,29.428,29.069,29.155,29.428,30.364,33.615,35.228,38.949,41.725,30,33.106,34.986,31.78,33.615,43.139,44.553,32.388,32.14,35.341,36.715,37.216,37.736,38.275,43.863,36.674,46.69,48.083,40.311,36.125,36.674,36.878,42.72,53.075,37.121,39.56,47.634,49.578,51.624,38.21,38.833,39.85,40.853,41.231,43.417,48.415,50.329,53.038,39.013,42.544,42.953,50.448
7.2111,4.1231,6.7082,3.1623,5.3852,4.4721,2.2361,1,0,5.099,1,2.8284,7.2801,7.2111,5.6569,5.6569,8.9443,7.0711,8.4853,6.7082,7.8102,10.63,12.042,9.4868,9.2195,10.296,12.728,11.662,10.198,10.05,15.62,12.53,11.18,15.556,14.422,15,18.439,20,14.318,15.264,21.401,14.142,14.036,21.26,15,18.028,24.207,16.763,16.279,17.263,25.495,18.682,18.248,18.248,19.698,19.235,19.235,19.416,19.925,20.248,23.601,24.839,29.069,20.025,23.324,23.854,24.413,24.187,27.659,22.561,25.06,28.425,30.414,31.113,31.828,23.537,23.345,25.08,27.459,24,24.187,26,28.302,30,31.401,26.019,26.683,30.529,32.802,33.422,37.483,38.21,38.949,27.659,38.897,28.018,30.463,32.757,33.287,29.614,29.017,29.069,29.275,30.083,33.121,34.67,38.288,41.012,30.017,32.696,34.482,31.575,33.242,42.45,43.841,32.558,32.249,34.928,36.235,36.715,37.216,37.736,43.186,36.249,46.011,47.381,39.825,36.222,36.497,36.674,42.19,52.345,37.054,39.217,47.011,48.918,50.931,38.118,38.639,39.56,40.497,40.853,42.942,47.802,49.679,52.345,39.051,42.154,42.544,49.82
5.099,6.4031,4.1231,5.6569,3,3.1623,6.7082,4.1231,5.099,0,5,7.0711,12.042,3.1623,3.1623,9.4868,13.342,4,5.099,9.434,11.18,14.318,15.652,8.2462,8.544,12.806,16.125,9.0554,9.4868,10.817,19.235,10.05,12.207,18.868,17.029,17.804,21.954,23.707,16.279,17.692,25.06,13.342,13.601,24.698,14.866,20.518,27.785,15,15.133,17.889,28.844,17,17.117,18.788,21.401,18.111,19.698,20.125,21.095,21.633,26.173,27.659,32.45,19.925,25.495,26.173,26.87,26.249,30.48,21,27.019,31.145,33.422,34.205,35,22,22.023,26.627,29.732,23.537,24.352,27.459,30.48,32.527,33.941,25.318,27.313,32.65,35.355,36.069,40.608,41.4,42.202,26.019,42.012,27.659,31.906,34.828,35.468,28.018,28.636,28.862,29.411,30.871,35,36.878,41.037,44.045,29.275,34.132,36.401,31.953,34.482,45.343,46.861,31.016,31.016,36.359,38.013,38.601,39.205,39.825,46.011,37.736,48.836,50.329,41.617,35.014,36.688,37,44.204,55.444,36.674,40.249,49.518,51.624,53.814,37.855,38.897,40.311,41.593,42.059,44.654,50.249,52.326,55.227,38.118,43.417,43.909,52.345
