1.271448056349673283e-01,-2.872467298685207338e-01,1.398131650456024833e-01
-2.369532849147798492e-01,2.425728811599781043e-01,2.323291743090869499e-01
-9.272765071744448750e-02,-2.201020123145988050e-01,-4.744228500002365401e-01
-1.150319363813634421e-02,3.853911821319293551e-01,-1.586649089207637919e-01
-6.940640507951401084e-02,-2.488390748139749364e-01,4.304538128945725184e-01
-8.486003786988483011e-02,4.737525579391110853e-03,-4.695369693215055706e-01
1.089627727865689621e-01,-2.142012160254416209e-01,-8.275263274647426393e-02
1.288510635627276857e-01,1.279986460346497212e-01,1.013731948696546814e-01
2.019930031709893381e-01,2.712948967327780680e-01,2.510229914874280155e-01
8.193052267020684010e-02,2.301282868602689824e-01,4.077054252164035164e-01
2.806291621907042177e-02,3.245553951712073504e-01,-3.856493142144836739e-01
2.239627475225975939e-01,1.076914396789393491e-01,-4.427268966612174506e-01
6.148675113646262513e-02,-9.515445408368350400e-03,4.766877216583996768e-01
-8.295884606053016697e-03,3.555554912754527175e-01,9.224612140210619593e-02
1.851731130486946597e-01,-2.385220141153466811e-01,3.814803525121304162e-01
8.999080610453402684e-02,2.655433308062222775e-01,-4.263532465518933279e-01
1.062009546783188041e-01,4.532116716770873133e-02,4.706879080528835191e-01
2.289654119201410820e-01,4.719711207099031025e-02,4.495375273694564022e-01
2.000605456381288061e-01,-2.216289134255788884e-01,9.775233064184418730e-02
-9.286578914364918003e-02,-5.064106488503417047e-03,-4.557719083735627397e-01
2.569128494973321741e-01,8.599520118131975810e-02,-4.762580469389301463e-01
2.283706367658457914e-01,-1.344759577352936386e-01,4.377318739980418094e-01
-2.544021477958285926e-01,-3.659207486313065250e-02,2.379854806680528068e-01
-3.088031689988124384e-02,3.719483035882382715e-01,-2.633193008343669428e-01
2.309286011609323896e-01,-2.260050359660382702e-01,-2.560888177246082309e-01
-9.026917876276152608e-02,-2.047303198876142538e-01,-4.643947152353616881e-01
-9.437974881995347953e-02,-9.662757397647669944e-02,4.869958535207893346e-01
1.230273924592532042e-01,3.184522566205412186e-01,1.211308830643628154e-01
-3.427132923203513037e-03,3.775316248185923707e-01,-3.160636218127392816e-01
1.830619298362624603e-01,2.475145856940951239e-01,-4.295217028385893698e-01
-1.229670415107816384e-01,2.089142288435040795e-01,4.057849449982369183e-01
1.815031431714966281e-01,-1.830086879977002035e-01,3.684989605721440409e-01
-1.139514635933073228e-01,-2.420869239824606778e-01,-4.773976904612462491e-01
1.175810659758528276e-01,-2.200498683183916837e-01,2.611856208562000070e-01
2.652681067131124060e-03,3.684169337508992337e-01,1.136195122331601359e-01
-6.119975882065897821e-02,3.427730399156192487e-02,-9.184863584669511472e-02
1.437548382805767799e-01,-1.933909193368066326e-02,4.354266811609351917e-01
1.513809692920520256e-01,2.859618734077997715e-01,-1.861987241082276867e-01
-1.004837726023528610e-01,1.516158371285325490e-02,4.712904114989965310e-01
-2.688484380238642668e-02,-9.785251033514386076e-02,-1.036331889438996123e-01
8.192205288921616813e-04,-3.635441105155611252e-01,3.238866127050534782e-01
-8.265891380085688134e-02,-2.190568964987796852e-01,-3.162922091703127547e-01
1.643696457178522863e-02,-2.493359754158405162e-01,-4.222589729176647877e-01
5.417100473908587066e-02,-1.453478861460083538e-01,7.237125600547422710e-02
7.223187005533604488e-02,-1.091646713124324597e-01,-4.012536776551629547e-01
2.767026924586857284e-03,2.558556798511231190e-01,-3.842997985010425666e-01
-5.327834707497980382e-02,3.682665149945421046e-01,1.788210925642407245e-01
-4.163664545890322088e-02,-1.091993793065854090e-01,-1.159671689006362971e-01
-4.608167135820451232e-02,-3.525234283918444733e-01,-3.931177806039598543e-01
1.851492511975381117e-01,1.224567286945682509e-01,-4.740091183892196636e-01
1.387392380939610481e-01,2.473744673166267116e-01,3.334794948858701424e-01
-3.839922712604593169e-02,-2.531539038506617212e-01,-1.622279731556757199e-01
9.467047063950306818e-02,-1.176515276059579840e-01,-4.761081613705578919e-01
-3.148180029669367386e-02,3.723003645433582420e-01,-2.775362149294895442e-01
2.291751276294967665e-01,-1.600002818742636279e-01,-3.276944895401338043e-01
1.233245413345213093e-01,-2.951849298532936983e-01,1.313188945653774864e-01
4.449715119875474745e-02,3.528018805391004431e-01,2.931576473232601066e-01
-1.713541332724622945e-01,-2.342352600198157608e-01,3.371984206077194290e-01
1.798329872626703851e-01,8.033392906142100554e-02,4.190684224614712461e-01
2.207990716404113485e-01,1.772285993683637706e-01,-2.470569729812620574e-01
1.592329047249573248e-01,-5.682722176250754043e-02,-1.913287447503687622e-01
1.544568355440607554e-01,-6.091003619068513508e-02,4.823197588129185531e-01
1.982237481772737286e-01,2.066507035840058348e-01,-4.602927873168993766e-02
1.811776263328235270e-02,-3.411245675238290254e-01,1.233019825476495690e-01
-1.885144885316489827e-01,-2.804647341512820358e-01,2.130756943837023298e-01
1.921869185420167492e-01,4.944931342809699704e-02,1.212590109372009284e-01
1.793580331477152567e-01,3.130844299085333571e-02,-2.105583056143833787e-03
-2.394460958967081776e-01,2.257077115028994774e-01,2.454301550347155469e-01
-9.417858913831089751e-02,-3.479642182899618241e-01,-3.857860403188140275e-01
-3.983467044366761911e-02,2.992299715939095162e-01,-5.564721807656780594e-02
-1.013860392619863049e-01,2.190823790481619682e-01,-4.168621389444009395e-01
6.330899882893947783e-02,-3.547001457620235776e-01,-2.285903362797510052e-01
-9.291537006914374341e-02,3.011293689272657170e-01,3.525814740579131801e-01
-6.887016926131805938e-03,2.994786492104014597e-01,-7.449461263904610941e-02
1.802268463447549429e-01,-2.003109111106653462e-01,4.106157098454022991e-01
1.348155267975028604e-01,-1.532969780552149164e-01,4.723102332630562117e-01
