0,82.389,156.46,244.99,314.77,405.88,460.32,501.6,507.14,506.63,467.55,432.73,404.08,387.32,384.33,41.617,32.985,19.698,12.649,32.802,20.396,14.142,19.698,32.311,36,116.02,136.72,156,192.26,222.01,258.38,260,225.08,186.12,142.04,73.348,90.2,96.519,101.84,98.813,73.783,46.39,54.918,158.52,194.26,215.57,246.07,242.59,203.27,178.54,160.65,92.022,129.03,160.1,244.99,241.68,247.95,242.33,256.63,253.56,181.95,147.76,129.8,199.97,318.9,325.21,353.01,364.03,373.12,380.84,367.79,361.71,341.67,311.33,301.37,310.01,296.25,299.25,335.17,344.93,352.92,333.38,328.57,322.42
82.389,0,74.108,162.6,232.42,323.58,378.16,420.12,431.17,439.84,411.03,387.09,373.87,374.43,388.56,71.61,84.119,78.435,71.021,64.56,86.833,96.519,93.68,101.39,93.059,134.4,144.94,169.2,205.72,229.9,259.08,265.01,239.73,207.55,169.29,24.166,16.125,14.142,29.53,50.04,37.736,36.056,33.287,130.06,162.44,186.39,224,226.72,193.38,171.23,147.09,55.785,52.498,79.12,162.6,159.66,166.48,162.31,179.11,183.87,115.6,91.761,100.5,117.71,236.54,242.83,270.68,281.78,291.55,300.57,291.24,288.06,266.29,232.59,220.77,228.57,214.16,217.01,252.87,263.47,273.39,254.24,247.95,240.61
156.46,74.108,0,88.566,158.32,249.9,304.8,347.91,366.88,387.32,371.43,360.54,364.09,381.27,409.84,139.79,154.4,151.01,144.89,136.72,160.2,170.58,166.72,173.17,163.22,185.83,188.52,212.3,244.86,262.8,284.04,292.98,276.82,251.87,220.87,87.932,68.411,60.033,63.906,88.837,98.082,110.16,104.35,148.19,169.73,192.27,232.11,240.31,216.09,199.25,174.4,101.21,45.343,24,88.566,87.316,95.708,95.603,117.39,136.89,88.091,92.13,127.56,44.944,162.44,168.76,196.96,208.28,219.46,230.79,227.7,229.12,205.18,166.47,151.18,157.1,141.21,143.61,179.25,191.72,205.15,186.99,178,168.24
244.99,162.6,88.566,0,70,161.62,216.83,261.48,292.77,330.97,334.57,342.15,366.79,402.49,445.69,227.02,242.1,239.37,233.45,224.04,248.01,259.11,255.15,261.23,250.8,259.62,256.7,278.37,305.64,317.04,329.54,340.85,334.01,316.59,292.83,175.73,156.52,148.49,148.49,167.9,182.89,198.65,192.68,202.51,210.72,228.22,265.22,278.11,264.92,254.4,231.87,180.49,123.63,89.107,0,20.881,32.062,49.477,74.243,117.88,120.62,148.61,192.3,46.39,74.027,80.225,108.68,120.33,134.16,150,159.76,170,144.03,98.489,75.604,75.286,55.57,56.462,91.214,107.7,128.7,114.02,99.035,83.355
314.77,232.42,158.32,70,0,94.34,150.05,197.77,247.42,305.22,328.02,351.23,390.99,438.29,489.84,295.36,310.73,308.6,303.12,294.03,318.01,328.88,324.47,330.12,319.31,325.85,320.93,341.4,365.89,373.97,381.7,394.01,392.05,378.43,358.01,244.66,225.74,218.33,218.33,236.75,252.64,268.48,261.96,262.97,265.15,279.26,312.93,327.79,320.62,313.34,292.48,249.23,193.04,158.62,70,78.588,78.791,95.016,106.08,151.64,179.8,212.57,256.83,116.16,4.4721,11.662,43.267,56.036,78.102,102.96,133.51,154.01,130.25,88.769,64.622,49.477,35.609,28.425,30,60.166,94.149,90,68.029,42.048
405.88,323.58,249.9,161.62,94.34,0,55.714,104.86,177.78,260.07,308.06,350.84,408.55,469.6,531.33,388.57,403.71,400.89,394.59,383.18,407.59,420.02,416.62,422.84,412.39,404.47,396.16,414.25,433.87,436.77,437.43,450.8,456.07,448.65,434.2,337.34,318.1,309.44,306.79,322.01,340.38,359.49,354.2,334.22,328.42,337.5,365.21,382.01,383.28,380.75,362.93,334.05,280.35,246.81,161.62,164.6,160.01,170.58,168.81,204.31,253.84,290.5,334.07,205.91,89.889,82.873,52.953,42.048,46.043,67.676,119.28,147.63,135.76,121.67,114.98,100.98,110.16,106.68,70.711,69.57,89.376,104.31,92.477,86.371
460.32,378.16,304.8,216.83,150.05,55.714,0,52.498,150,246.91,309.54,362.41,428.53,495.72,561.93,443.85,458.89,455.8,449.18,436.87,461.41,474.46,471.47,477.9,467.61,453.77,444.07,460.99,478.28,478.8,476.16,489.87,498.48,493.95,482.27,392.46,373.12,364.03,360.46,374.43,393.65,413.96,409.14,381.08,372.07,378.85,403.39,420.79,425.85,425.44,409.12,386.25,333.74,300.67,216.83,218.66,213.14,222.08,216.92,247.39,302.95,340.48,383.34,260.46,145.6,138.58,108.24,96.54,90.2,96.933,143.12,170.42,166.37,165.13,164.11,152.12,164.07,161.21,125.63,118.02,125.87,144.55,138.71,138.52
501.6,420.12,347.91,261.48,197.77,104.86,52.498,0,115.13,220.15,294.01,354.99,428.02,500.53,570.82,487.64,502.3,498.35,490.89,476.58,501.28,515.68,513.78,520.88,511.12,486,474.42,489.64,503.77,501.33,494.81,508.8,521.31,520.46,512.56,435.84,416.28,406.08,400.48,412.1,432.73,455.48,451.92,410.59,397.68,401.65,422.25,440.11,449.54,451.74,437.48,423.46,373.41,341.5,261.48,260.72,253.69,260.1,250.8,274.73,336.38,374.65,416.08,303.06,193.3,186.12,154.74,142.23,128.58,124.06,158.62,182.16,185.53,196.16,200.9,191.6,206.81,205.06,170.99,156.68,154.01,174.05,173.95,179.69
507.14,431.17,366.88,292.77,247.42,177.78,150,115.13,0,107.07,190.03,259.7,340.79,420.04,495.85,502.49,515.25,508.38,498.26,477.87,502.2,520.58,522.47,531.69,524.18,465.19,449.11,459.36,465.24,456.02,441.16,455.27,476,483.83,485.67,451.14,431.65,418.11,406.24,410,433.89,463.53,464.43,386.16,364.33,361.42,372.05,390.08,408.96,417.25,408.75,419.39,379.58,353.42,292.77,283.75,273,271.33,252.1,256.32,327.23,364.72,399.81,323.64,243.52,236.86,207.88,196.01,169.81,145.24,139.94,146.78,165.47,200.42,218.25,217.81,239.21,241.01,217.45,189.28,164.15,180.54,193.75,212.81
506.63,439.84,387.32,330.97,305.22,260.07,246.91,220.15,107.07,0,92.477,168.96,255.15,338.5,417.57,510.77,521.2,511.96,499.86,474.84,497.61,518.87,524.19,534.96,529.83,441.86,422.28,427.1,424.51,408.95,386.38,399.94,428,444.07,455.39,462.47,444.21,428.53,411.73,407.95,433.28,467.55,472.48,364.43,335.44,325.71,325.04,341.98,369.36,383.28,381.09,414.85,387.49,368.78,330.97,316.29,303.91,295.66,270.86,255.98,325.87,358.9,385.02,349.5,302.24,296.86,273.89,264.46,236.18,206.49,173.46,161.25,187.07,232.55,256.89,263.35,285.61,289.8,277.48,245.45,211.3,219.86,239.74,264.39
